Run ID,Model,Question ID,Sample,Prompt,Source CSV,CRUD Operation,Score,Metrics,Tool Calls,Tools Used,Input Tokens,Output Tokens,Error
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,35,1,"Delete the door that is between the doors with ids GlobalId = ""1g0NIEjcH1lfGqbYWRqtDg"" and GlobalId = ""1g0NIEjcH1lfGqbYWRqt8M""",all_questions.csv,delete,0.5,"{""object_not_exists"": true, ""integrity_constraint"": false}",1,execute_ifc_code,343,779,True
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,36,1,Remove the walls that form the exterior walls separated from the main structure in the ground floor,all_questions.csv,delete,0.0,"{""object_not_exists"": false, ""integrity_constraint"": false}",1,execute_ifc_code,1313,718,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,37,1,Take out the windows that are in the west walls. +Y is north and +X is east direction.,all_questions.csv,delete,1.0,"{""object_not_exists"": true, ""integrity_constraint"": true}",2,execute_ifc_code,2936,973,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,38,1,"Delete the two windows that are opposite to the wall with the id GlobalId = ""1mRYVM4YfFFBRkcbz1hHbM""",all_questions.csv,delete,0.0,"{""object_not_exists"": false, ""integrity_constraint"": false}",1,execute_ifc_code,1571,955,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,39,1,"Delete the wall that is closest to the column with id GlobalId = ""0lwZAgQMb7yAIJTmmcGlwc"". Take midpoint of column to nearest edge of wall.",all_questions.csv,delete,0.0,"{""object_not_exists"": 0.0, ""integrity_constraint"": 0.0}",1,execute_ifc_code,330,743,True
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,40,1,Add a wall to the room with the id 3_DHXxtdb3wRKlXgyMiH4s so that it gets fully enclosed,all_questions.csv,create,0.0,"{""object_exists"": false, ""right_location"": false, ""right_dimensions"": false, ""integrity_constraint"": false}",2,execute_ifc_code,4552,2369,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,41,1,"Insert a column to the inner sapace of the walls with ids 3_DHXxtdb3wRKlXgyMiHOP, 3_DHXxtdb3wRKlXgyMiHR$, 3_DHXxtdb3wRKlXgyMiH5o, 1IMYx2Ej12vu3iYKHoTn08",all_questions.csv,create,0.5,"{""object_exists"": true, ""right_location"": true, ""right_dimensions"": false, ""integrity_constraint"": false}",3,execute_ifc_code,10354,3538,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,42,1,"Insert a wall that separates the rooms with the ids 0rMMWWDi1E0Qbe7dlPjRaK, 0rMMWWDi1E0Qbe7dlPjRcx",all_questions.csv,create,0.0,"{""object_exists"": false, ""right_location"": false, ""right_dimensions"": false, ""integrity_constraint"": false}",4,execute_ifc_code,15874,3787,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,43,1,"Create a slab that closes the elements with the ids 3_DHXxtdb3wRKlXgyMiHR$, 3_DHXxtdb3wRKlXgyMiHOP 3_DHXxtdb3wRKlXgyMiH5o, 1IMYx2Ej12vu3iYKHoTn08",all_questions.csv,create,0.5,"{""object_exists"": true, ""right_location"": false, ""right_dimensions"": true, ""integrity_constraint"": false}",6,execute_ifc_code,31324,5809,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,44,1,Create a door in one of the existing walls so that it connects the inner space with the outdoor space.,all_questions.csv,create,0.0,"{""object_exists"": false, ""right_location"": false, ""right_dimensions"": false, ""integrity_constraint"": false}",7,execute_ifc_code,39224,8255,True
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,45,1,Provide the global id of the wall that separates the room with the ids 3Vyqk8cSj8TOuAk6zHUwKx and 3Vyqk8cSj8TOuAk6zHUwJB.,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",7,execute_ifc_code,14720,2775,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,46,1,Provide the global ids of the slabs that close the room with the id 3Vyqk8cSj8TOuAk6zHUwKx.,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",7,execute_ifc_code,10944,2138,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,47,1,Provide the global ids of the columns that touch the room with the id 3wugWiepr7zgNK68VeZIPn.,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",7,execute_ifc_code,11409,2127,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,48,1,Provide the global id of the room that has no adjacency to the room with the id 1mbvTd20X72ePAvoaDnxNU.,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",1,execute_ifc_code,1200,486,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,49,1,Provide the global id of the room that is open to the exterior.,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",7,execute_ifc_code,13048,1961,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,50,1,Change the height of all columns so that they touch the slab with id 0dxtXCDSn2mfP92h$AiPMM,all_questions.csv,update,0.0,"{""right_dimensions"": false, ""right_location"": false, ""integrity_constraint"": false}",1,execute_ifc_code,1218,578,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,51,1,"Shorten the length of the wall by 1m that is outside of the walls with ids 3Vyqk8cSj8TOuAk6zHUwBs, 3Vyqk8cSj8TOuAk6zHUw89, 3Vyqk8cSj8TOuAk6zHUwMJ, 3Vyqk8cSj8TOuAk6zHUwNQ, 3Vyqk8cSj8TOuAk6zHUwAt, 3Vyqk8cSj8TOuAk6zHUwAc",all_questions.csv,update,0.3333333333333333,"{""right_dimensions"": false, ""right_location"": true, ""integrity_constraint"": false}",2,execute_ifc_code,3279,1049,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,52,1,Change	the position of the window with the id 0HbU4cYqD2SBtSJYoQ_eW1 so that its inner right side touches the outside of the wall with the id 0HbU4cYqD2SBtSJYoQ_eXK,all_questions.csv,update,0.3333333333333333,"{""right_location"": false, ""right_dimensions"": true, ""integrity_constraint"": false}",1,execute_ifc_code,1670,1024,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,53,1,Trim the beams so that they touch the wall with the id 1A1LNnHqHFQwR1jv6PQkyv,all_questions.csv,update,0.3333333333333333,"{""right_dimensions"": false, ""right_location"": true, ""integrity_constraint"": false}",1,execute_ifc_code,1988,1130,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,54,1,Change the position of the slab with id 0CJwXarnHAeA7eFXxxI_is that it lays on the slab with the id 0CJwXarnHAeA7eFXxxI_hO.,all_questions.csv,update,0.3333333333333333,"{""right_location"": false, ""right_dimensions"": true, ""integrity_constraint"": false}",2,execute_ifc_code,3363,1456,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,55,1,Remove the wall that touches both the walls with ids 3cmsjRvPb4wf9t15K203w_ and 3cmsjRvPb4wf9t15K203XR.,all_questions.csv,delete,0.0,"{""object_not_exists"": false, ""integrity_constraint"": false}",1,execute_ifc_code,331,455,True
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,56,1,Delete the columns that have no relationship with the slab with the id 2IIWDJ6bzEPxU4iXeUX9Z5.,all_questions.csv,delete,1.0,"{""object_not_exists"": true, ""integrity_constraint"": true}",1,execute_ifc_code,1162,540,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,57,1,"Delete the room that is enclosed by the walls with global ids 3Vyqk8cSj8TOuAk6zHUwNQ, 3Vyqk8cSj8TOuAk6zHUwAt, 3Vyqk8cSj8TOuAk6zHUwAc, 3Vyqk8cSj8TOuAk6zHUwBs, 3Vyqk8cSj8TOuAk6zHUw89, 3Vyqk8cSj8TOuAk6zHUwIV.",all_questions.csv,delete,0.0,"{""object_not_exists"": false, ""integrity_constraint"": false}",1,execute_ifc_code,1462,664,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,58,1,"Remove the column that is inside of the walls with the ids 3Vyqk8cSj8TOuAk6zHUwIV, 3Vyqk8cSj8TOuAk6zHUw89, 3Vyqk8cSj8TOuAk6zHUwMJ, 3Vyqk8cSj8TOuAk6zHUwNQ",all_questions.csv,delete,1.0,"{""object_not_exists"": true, ""integrity_constraint"": true}",1,execute_ifc_code,1259,521,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,59,1,"Delete the columns that are outside of the rooms with global ids 08usg60IH8OxdvepHCDp6f, 08usg60IH8OxdvepHCDp6c.",all_questions.csv,delete,0.0,"{""object_not_exists"": false, ""integrity_constraint"": false}",2,execute_ifc_code,2988,1115,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,60,1,"Retrieve the net floor area in square meters of the room with GlobalId = ""3N9Z0YGDv8JuEhl24cnvVA""",all_questions.csv,retrieve,0.0,"{""right_answer"": false}",5,execute_ifc_code,7758,1634,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,61,1,Retrieve the net floor area in square meters of all the rooms,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",1,execute_ifc_code,972,285,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,62,1,Retrieve the gross floor area in square meters of the second floor,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",1,execute_ifc_code,1206,515,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,63,1,Retrieve the gross floor area in square meters of all storeys,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",6,execute_ifc_code,11849,2321,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,64,1,"Retrieve the inner net wall area in square meters of the walls with GlobalIds = [""1YYXjRkjn7ywhxb576N3hM"", ""1YYXjRkjn7ywhxb576N3nB"", ""1YYXjRkjn7ywhxb576N3m0"", ""1YYXjRkjn7ywhxb576N3gT""]",all_questions.csv,retrieve,0.0,"{""right_answer"": false}",2,execute_ifc_code,2725,973,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,65,1,"Retrieve the outer net wall area in square meters of the walls with GlobalIds = [""1YYXjRkjn7ywhxb576N3hM"", ""1YYXjRkjn7ywhxb576N3nB"", ""1YYXjRkjn7ywhxb576N3m0"", ""1YYXjRkjn7ywhxb576N3gT""]",all_questions.csv,retrieve,0.0,"{""right_answer"": false}",1,execute_ifc_code,1289,446,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,66,1,"Retrieve the inner net wall area in square meters of the walls with GlobalIds = [""37DacD4NnAp8bYABNd$pI9"", ""1YYXjRkjn7ywhxb576N3m0"", ""1YYXjRkjn7ywhxb576N3gT""]",all_questions.csv,retrieve,0.0,"{""right_answer"": false}",7,execute_ifc_code,28551,3071,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,67,1,"Provide the outer net wall area in square meters of the walls with GlobalIds = [""1YYXjRkjn7ywhxb576N3gT"", ""1YYXjRkjn7ywhxb576N3m0"", ""1YYXjRkjn7ywhxb576N3nB"", ""1YYXjRkjn7ywhxb576N3hM""]",all_questions.csv,retrieve,0.0,"{""right_answer"": false}",5,execute_ifc_code,12106,2603,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,68,1,"Provide the outer gross wall area in square meters of the walls with GlobalIds = [""1YYXjRkjn7ywhxb576N3gT"", ""1YYXjRkjn7ywhxb576N3m0"", ""1YYXjRkjn7ywhxb576N3nB"", ""1YYXjRkjn7ywhxb576N3hM""]",all_questions.csv,retrieve,0.0,"{""right_answer"": false}",6,execute_ifc_code,15517,2973,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,69,1,"Provide the inner gross wall area in square meters of the walls with GlobalIds = [""2DM19d52z3gAPlkXPTpJnG"", ""1YYXjRkjn7ywhxb576N3m0"", ""1YYXjRkjn7ywhxb576N3gT""]. At wall junctions, do not trim wall faces; for this L-shaped wall set, include intersecting wall areas.",all_questions.csv,retrieve,0.0,"{""right_answer"": false}",1,execute_ifc_code,1479,630,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,70,1,Provide the area of the openings in square meters that are larger than 2 sqm,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",2,execute_ifc_code,2771,937,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,71,1,Calculate the combined width (in meters) of the openings with a sill,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",1,execute_ifc_code,1517,822,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,72,1,Retrieve the length of all walls (in meters),all_questions.csv,retrieve,0.0,"{""right_answer"": false}",2,execute_ifc_code,1972,609,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,73,1,"Provide the area of the opening in square meters in the slab with GlobalId = ""3IVn6KwFj83grW3cy2PbrE""",all_questions.csv,retrieve,0.0,"{""right_answer"": false}",1,execute_ifc_code,1269,539,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,74,1,Take off number of all openings that are larger than 2 sqm,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",1,execute_ifc_code,1072,371,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,75,1,"Provide the volume in cubic meters of the openings in the slab with GlobalId = ""3IVn6KwFj83grW3cy2PbrE""",all_questions.csv,retrieve,0.0,"{""right_answer"": false}",2,execute_ifc_code,2977,863,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,76,1,Provide the net wall volume in cubic meters of all walls,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",2,execute_ifc_code,2097,744,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,77,1,Take off net room volume in cubic meters of the non-rectangular room,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",1,execute_ifc_code,1598,898,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,78,1,Calculate the net volume in cubic meters of all slabs,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",7,execute_ifc_code,14526,2928,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,79,1,Provide the perimeter in cubic meters of all rooms,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",1,execute_ifc_code,1062,383,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,80,1,Provide the global id of the room whose surrounding walls are perceived as spatially soft.    ,all_questions.csv,retrieve,1.0,"{""right_answer"": true}",5,execute_ifc_code,9266,1902,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,81,1,Provide the global id of the wall that is geometrically limited when it extends along its alignment.,all_questions.csv,retrieve,1.0,"{""right_answer"": true}",3,execute_ifc_code,3448,922,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,82,1,Provide the global id of the wall that is perceived as a freestanding wall within its spatial context.,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",1,execute_ifc_code,1161,471,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,83,1,Provide the perceivable maximum spatial volume in cubic meters that emerges from the elements.,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",4,execute_ifc_code,5874,1669,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,84,1,Provide the global id of the room that is perceived as more introverted.,all_questions.csv,retrieve,1.0,"{""right_answer"": true}",1,execute_ifc_code,1074,396,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,85,1,Provide the global id of the room that acts as the corridor.,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",4,execute_ifc_code,5110,1036,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,86,1,Provide the global ids of the doors on the shortest path from the room with global id 3E$cYc__TFSxk95ilJEp_R to the room with global id 3E$cYc__TFSxk95ilJEp_I.,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",7,execute_ifc_code,23018,4300,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,87,1,Provide the global id of the room that serves as a radial hub.,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",3,execute_ifc_code,3198,764,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,88,1,Provide the global id of the room that acts as a room inside a room.,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",7,execute_ifc_code,10874,1851,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,89,1,Provide the global id of the room that is perceived as a semi-public-space.,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",2,execute_ifc_code,2004,648,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,90,1,"Provide the global id of the element, that enables a visual and spatial connection between the ground floor and the first floor.",all_questions.csv,retrieve,0.0,"{""right_answer"": false}",4,execute_ifc_code,5923,1035,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,91,1,Provide the global id of the room that appears brighter based on visual perception.,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",1,execute_ifc_code,1477,799,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,92,1,Provide the global id of the wall that tend to be in the darkest part of the room.,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",1,execute_ifc_code,1355,696,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,93,1,Provide the global id of the room that has spatial elements which create an indirect illumination.,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",7,execute_ifc_code,15404,2803,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,94,1,Provide the global id of the wall that is perceived as intentionally designed to receive a vertical light gradient across its surface.,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",4,execute_ifc_code,6761,1758,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,95,1,Provide the global ids of the rooms that acts as an support room to its correspnding main room.,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",7,execute_ifc_code,12458,2124,False
run_2026-01-23_23-01-54,openai:gpt-4.1-2025-04-14,96,1,Provide the global id of the room that acts as the central axis in its context.,all_questions.csv,retrieve,0.0,"{""right_answer"": false}",1,execute_ifc_code,1503,840,False
